game_id,h_team,a_team,minutes,h_goals,a_goals,home1,home2,home3,home4,away1,away2,away3,away4
133,USA,Japan,0.9876966574,0,0,USA_p6,USA_p3,USA_p2,USA_p4,Japan_p1,Japan_p11,Japan_p4,Japan_p12
133,USA,Japan,0.5484263529,2,0,USA_p6,USA_p8,USA_p3,USA_p10,Japan_p11,Japan_p1,Japan_p3,Japan_p8
133,USA,Japan,5.362945651,3,14,USA_p1,USA_p10,USA_p6,USA_p2,Japan_p4,Japan_p8,Japan_p12,Japan_p9
133,USA,Japan,1.66994667,1,1,USA_p1,USA_p6,USA_p5,USA_p8,Japan_p1,Japan_p4,Japan_p5,Japan_p9
133,USA,Japan,3.201868201,5,3,USA_p6,USA_p3,USA_p12,USA_p10,Japan_p8,Japan_p11,Japan_p1,Japan_p5
133,USA,Japan,2.249536168,1,1,USA_p9,USA_p8,USA_p4,USA_p11,Japan_p7,Japan_p3,Japan_p10,Japan_p12
133,USA,Japan,2.119584955,5,6,USA_p6,USA_p4,USA_p3,USA_p2,Japan_p8,Japan_p6,Japan_p1,Japan_p10
133,USA,Japan,2.087139571,7,2,USA_p1,USA_p4,USA_p11,USA_p10,Japan_p5,Japan_p7,Japan_p11,Japan_p4
133,USA,Japan,6.088570497,13,9,USA_p9,USA_p12,USA_p1,USA_p6,Japan_p5,Japan_p12,Japan_p3,Japan_p1
133,USA,Japan,2.873967831,11,2,USA_p6,USA_p7,USA_p5,USA_p11,Japan_p5,Japan_p8,Japan_p6,Japan_p4
133,USA,Japan,4.810317446,7,8,USA_p1,USA_p6,USA_p9,USA_p2,Japan_p6,Japan_p1,Japan_p10,Japan_p3
134,USA,Great.Britain,1.873009777,1,3,USA_p9,USA_p12,USA_p5,USA_p7,Great.Britain_p11,Great.Britain_p12,Great.Britain_p5,Great.Britain_p2
134,USA,Great.Britain,3.366234315,4,10,USA_p4,USA_p10,USA_p12,USA_p3,Great.Britain_p12,Great.Britain_p3,Great.Britain_p11,Great.Britain_p2
134,USA,Great.Britain,0.09383468252,1,0,USA_p2,USA_p10,USA_p4,USA_p12,Great.Britain_p7,Great.Britain_p3,Great.Britain_p5,Great.Britain_p4
134,USA,Great.Britain,3.109256021,2,10,USA_p4,USA_p11,USA_p10,USA_p3,Great.Britain_p12,Great.Britain_p3,Great.Britain_p2,Great.Britain_p11
134,USA,Great.Britain,1.48516933,1,2,USA_p3,USA_p6,USA_p2,USA_p10,Great.Britain_p3,Great.Britain_p10,Great.Britain_p8,Great.Britain_p5
134,USA,Great.Britain,0.7590185127,2,0,USA_p5,USA_p11,USA_p9,USA_p10,Great.Britain_p12,Great.Britain_p2,Great.Britain_p4,Great.Britain_p5
134,USA,Great.Britain,2.166734169,0,3,USA_p3,USA_p6,USA_p1,USA_p4,Great.Britain_p4,Great.Britain_p11,Great.Britain_p8,Great.Britain_p10
134,USA,Great.Britain,3.328737878,7,4,USA_p1,USA_p11,USA_p4,USA_p10,Great.Britain_p1,Great.Britain_p2,Great.Britain_p12,Great.Britain_p10
134,USA,Great.Britain,1.617081762,2,1,USA_p7,USA_p2,USA_p5,USA_p6,Great.Britain_p3,Great.Britain_p4,Great.Britain_p1,Great.Britain_p5
134,USA,Great.Britain,3.941930773,9,2,USA_p12,USA_p9,USA_p10,USA_p5,Great.Britain_p12,Great.Britain_p9,Great.Britain_p8,Great.Britain_p1
134,USA,Great.Britain,6.804820799,11,10,USA_p10,USA_p1,USA_p9,USA_p8,Great.Britain_p11,Great.Britain_p3,Great.Britain_p4,Great.Britain_p10
134,USA,Great.Britain,2.329780323,5,6,USA_p8,USA_p5,USA_p1,USA_p6,Great.Britain_p10,Great.Britain_p1,Great.Britain_p5,Great.Britain_p11
134,USA,Great.Britain,1.124391657,2,2,USA_p8,USA_p6,USA_p7,USA_p11,Great.Britain_p12,Great.Britain_p8,Great.Britain_p11,Great.Britain_p3
135,USA,Canada,2.310384378,2,3,USA_p12,USA_p3,USA_p10,USA_p6,Canada_p3,Canada_p10,Canada_p4,Canada_p11
135,USA,Canada,1.667095479,13,2,USA_p7,USA_p1,USA_p5,USA_p10,Canada_p3,Canada_p11,Canada_p5,Canada_p2
135,USA,Canada,2.949121652,7,2,USA_p11,USA_p9,USA_p12,USA_p4,Canada_p10,Canada_p8,Canada_p12,Canada_p7
135,USA,Canada,2.068159801,9,5,USA_p11,USA_p10,USA_p6,USA_p5,Canada_p7,Canada_p2,Canada_p4,Canada_p11
135,USA,Canada,2.325513621,12,4,USA_p10,USA_p8,USA_p1,USA_p6,Canada_p6,Canada_p4,Canada_p5,Canada_p2
135,USA,Canada,0.8902193661,1,3,USA_p6,USA_p5,USA_p2,USA_p7,Canada_p3,Canada_p9,Canada_p12,Canada_p1
135,USA,Canada,4.643162495,7,2,USA_p9,USA_p12,USA_p6,USA_p2,Canada_p4,Canada_p1,Canada_p3,Canada_p10
135,USA,Canada,2.338249987,3,2,USA_p4,USA_p1,USA_p2,USA_p5,Canada_p6,Canada_p8,Canada_p3,Canada_p12
135,USA,Canada,2.505440608,5,5,USA_p12,USA_p5,USA_p8,USA_p4,Canada_p1,Canada_p8,Canada_p12,Canada_p10
135,USA,Canada,4.174240377,7,3,USA_p9,USA_p6,USA_p5,USA_p3,Canada_p12,Canada_p9,Canada_p4,Canada_p1
135,USA,Canada,3.368825388,3,5,USA_p9,USA_p6,USA_p12,USA_p2,Canada_p11,Canada_p7,Canada_p10,Canada_p3
135,USA,Canada,2.759586848,4,5,USA_p7,USA_p5,USA_p8,USA_p9,Canada_p9,Canada_p11,Canada_p7,Canada_p12
136,USA,France,4.061245819,7,8,USA_p9,USA_p2,USA_p6,USA_p8,France_p9,France_p11,France_p6,France_p7
136,USA,France,3.295026286,7,7,USA_p4,USA_p8,USA_p3,USA_p5,France_p7,France_p9,France_p6,France_p10
136,USA,France,0.9159610525,1,0,USA_p11,USA_p4,USA_p1,USA_p6,France_p11,France_p1,France_p7,France_p6
136,USA,France,4.049432703,7,5,USA_p1,USA_p2,USA_p5,USA_p4,France_p9,France_p5,France_p4,France_p12
136,USA,France,3.136767768,4,3,USA_p11,USA_p8,USA_p4,USA_p10,France_p8,France_p5,France_p7,France_p2
136,USA,France,0.8958904374,0,3,USA_p4,USA_p8,USA_p11,USA_p5,France_p2,France_p7,France_p6,France_p4
136,USA,France,4.118333277,9,3,USA_p1,USA_p4,USA_p9,USA_p3,France_p8,France_p12,France_p10,France_p9
136,USA,France,0.8032926097,2,1,USA_p5,USA_p7,USA_p9,USA_p11,France_p5,France_p3,France_p7,France_p2
136,USA,France,5.247624764,9,15,USA_p8,USA_p9,USA_p10,USA_p11,France_p6,France_p11,France_p2,France_p3
136,USA,France,5.093325918,5,9,USA_p12,USA_p6,USA_p1,USA_p9,France_p5,France_p2,France_p8,France_p6
136,USA,France,0.383099364,0,0,USA_p12,USA_p1,USA_p6,USA_p7,France_p12,France_p4,France_p3,France_p11
137,USA,Denmark,2.299319869,5,1,USA_p12,USA_p4,USA_p11,USA_p6,Denmark_p6,Denmark_p2,Denmark_p12,Denmark_p5
137,USA,Denmark,1.454419242,3,6,USA_p10,USA_p8,USA_p7,USA_p1,Denmark_p2,Denmark_p4,Denmark_p8,Denmark_p7
137,USA,Denmark,3.492630536,6,1,USA_p9,USA_p5,USA_p7,USA_p12,Denmark_p6,Denmark_p4,Denmark_p10,Denmark_p1
137,USA,Denmark,5.640284435,11,6,USA_p4,USA_p1,USA_p12,USA_p5,Denmark_p10,Denmark_p6,Denmark_p11,Denmark_p1
137,USA,Denmark,4.492795334,4,10,USA_p4,USA_p12,USA_p6,USA_p11,Denmark_p6,Denmark_p8,Denmark_p7,Denmark_p5
137,USA,Denmark,6.335447076,19,7,USA_p1,USA_p8,USA_p6,USA_p7,Denmark_p11,Denmark_p4,Denmark_p6,Denmark_p12
137,USA,Denmark,2.304893372,2,2,USA_p2,USA_p6,USA_p5,USA_p7,Denmark_p4,Denmark_p12,Denmark_p8,Denmark_p9
137,USA,Denmark,4.767174452,6,10,USA_p9,USA_p10,USA_p1,USA_p8,Denmark_p8,Denmark_p6,Denmark_p4,Denmark_p1
137,USA,Denmark,1.213035685,5,1,USA_p8,USA_p4,USA_p9,USA_p3,Denmark_p7,Denmark_p4,Denmark_p12,Denmark_p3
138,USA,Sweden,4.71872902,5,1,USA_p8,USA_p12,USA_p7,USA_p6,Sweden_p11,Sweden_p3,Sweden_p5,Sweden_p2
138,USA,Sweden,0.7219182536,0,2,USA_p6,USA_p12,USA_p9,USA_p8,Sweden_p12,Sweden_p7,Sweden_p2,Sweden_p6
138,USA,Sweden,1.385307197,5,0,USA_p12,USA_p3,USA_p6,USA_p9,Sweden_p5,Sweden_p10,Sweden_p8,Sweden_p2
138,USA,Sweden,4.665879107,18,6,USA_p8,USA_p5,USA_p4,USA_p3,Sweden_p8,Sweden_p5,Sweden_p12,Sweden_p2
138,USA,Sweden,3.614570367,4,3,USA_p4,USA_p11,USA_p5,USA_p8,Sweden_p5,Sweden_p12,Sweden_p2,Sweden_p11
138,USA,Sweden,1.198753911,5,1,USA_p10,USA_p1,USA_p6,USA_p8,Sweden_p10,Sweden_p8,Sweden_p11,Sweden_p5
138,USA,Sweden,3.949980893,14,3,USA_p2,USA_p8,USA_p6,USA_p7,Sweden_p12,Sweden_p7,Sweden_p3,Sweden_p10
138,USA,Sweden,5.024760795,7,3,USA_p1,USA_p11,USA_p4,USA_p9,Sweden_p2,Sweden_p12,Sweden_p11,Sweden_p5
138,USA,Sweden,3.17593591,11,4,USA_p9,USA_p7,USA_p5,USA_p2,Sweden_p12,Sweden_p3,Sweden_p7,Sweden_p8
138,USA,Sweden,1.679605922,6,2,USA_p12,USA_p3,USA_p4,USA_p7,Sweden_p12,Sweden_p2,Sweden_p10,Sweden_p7
138,USA,Sweden,1.864558625,3,2,USA_p3,USA_p10,USA_p11,USA_p4,Sweden_p5,Sweden_p6,Sweden_p3,Sweden_p11
139,USA,Brazil,2.583091975,3,3,USA_p7,USA_p1,USA_p4,USA_p8,Brazil_p5,Brazil_p10,Brazil_p11,Brazil_p7
139,USA,Brazil,1.09167805,0,1,USA_p12,USA_p10,USA_p2,USA_p9,Brazil_p1,Brazil_p12,Brazil_p4,Brazil_p3
139,USA,Brazil,1.693902521,2,2,USA_p11,USA_p4,USA_p2,USA_p9,Brazil_p12,Brazil_p7,Brazil_p10,Brazil_p3
139,USA,Brazil,4.313728996,5,4,USA_p6,USA_p11,USA_p1,USA_p9,Brazil_p4,Brazil_p7,Brazil_p8,Brazil_p6
139,USA,Brazil,7.04808899,9,14,USA_p10,USA_p5,USA_p1,USA_p7,Brazil_p10,Brazil_p12,Brazil_p1,Brazil_p5
139,USA,Brazil,3.15633697,4,1,USA_p7,USA_p8,USA_p9,USA_p1,Brazil_p4,Brazil_p5,Brazil_p7,Brazil_p8
139,USA,Brazil,2.196327694,10,1,USA_p11,USA_p7,USA_p4,USA_p2,Brazil_p11,Brazil_p7,Brazil_p2,Brazil_p6
139,USA,Brazil,3.950509269,5,7,USA_p7,USA_p2,USA_p12,USA_p4,Brazil_p4,Brazil_p9,Brazil_p6,Brazil_p1
139,USA,Brazil,4.638849974,10,2,USA_p2,USA_p12,USA_p4,USA_p9,Brazil_p10,Brazil_p7,Brazil_p1,Brazil_p12
139,USA,Brazil,1.327485561,5,1,USA_p4,USA_p7,USA_p3,USA_p12,Brazil_p5,Brazil_p10,Brazil_p3,Brazil_p8
140,USA,Columbia,2.459486722,5,4,USA_p4,USA_p9,USA_p12,USA_p11,Columbia_p7,Columbia_p10,Columbia_p11,Columbia_p9
140,USA,Columbia,3.079869853,4,4,USA_p4,USA_p2,USA_p6,USA_p3,Columbia_p5,Columbia_p6,Columbia_p10,Columbia_p9
140,USA,Columbia,5.068425019,8,6,USA_p3,USA_p10,USA_p2,USA_p6,Columbia_p11,Columbia_p3,Columbia_p5,Columbia_p12
140,USA,Columbia,3.62936767,3,3,USA_p10,USA_p7,USA_p8,USA_p12,Columbia_p2,Columbia_p4,Columbia_p11,Columbia_p7
140,USA,Columbia,5.593022569,8,11,USA_p8,USA_p10,USA_p5,USA_p7,Columbia_p10,Columbia_p2,Columbia_p11,Columbia_p3
140,USA,Columbia,4.695833466,11,1,USA_p12,USA_p5,USA_p6,USA_p8,Columbia_p5,Columbia_p11,Columbia_p6,Columbia_p9
140,USA,Columbia,3.39122656,4,8,USA_p1,USA_p11,USA_p10,USA_p4,Columbia_p7,Columbia_p5,Columbia_p10,Columbia_p8
140,USA,Columbia,1.632595298,2,2,USA_p1,USA_p10,USA_p6,USA_p3,Columbia_p5,Columbia_p8,Columbia_p12,Columbia_p3
140,USA,Columbia,1.761101183,2,1,USA_p8,USA_p10,USA_p4,USA_p11,Columbia_p10,Columbia_p2,Columbia_p5,Columbia_p1
140,USA,Columbia,0.68907166,1,2,USA_p7,USA_p8,USA_p2,USA_p10,Columbia_p9,Columbia_p7,Columbia_p12,Columbia_p11
141,USA,Poland,5.661705774,11,4,USA_p5,USA_p6,USA_p1,USA_p7,Poland_p5,Poland_p10,Poland_p11,Poland_p8
141,USA,Poland,5.437912434,10,4,USA_p10,USA_p5,USA_p7,USA_p1,Poland_p9,Poland_p6,Poland_p7,Poland_p4
141,USA,Poland,4.773515608,11,5,USA_p8,USA_p12,USA_p9,USA_p7,Poland_p1,Poland_p3,Poland_p4,Poland_p12
141,USA,Poland,7.289451203,19,9,USA_p1,USA_p10,USA_p8,USA_p7,Poland_p10,Poland_p2,Poland_p3,Poland_p12
141,USA,Poland,4.442615882,6,3,USA_p7,USA_p12,USA_p11,USA_p4,Poland_p11,Poland_p6,Poland_p8,Poland_p5
141,USA,Poland,3.580712259,3,8,USA_p6,USA_p3,USA_p2,USA_p10,Poland_p8,Poland_p3,Poland_p10,Poland_p1
141,USA,Poland,0.8140868408,1,0,USA_p3,USA_p10,USA_p1,USA_p4,Poland_p6,Poland_p4,Poland_p7,Poland_p2
142,USA,Argentina,1.688501167,4,3,USA_p4,USA_p7,USA_p2,USA_p8,Argentina_p12,Argentina_p7,Argentina_p9,Argentina_p8
142,USA,Argentina,5.228904857,4,8,USA_p4,USA_p11,USA_p8,USA_p10,Argentina_p1,Argentina_p3,Argentina_p6,Argentina_p7
142,USA,Argentina,2.543989506,4,3,USA_p8,USA_p5,USA_p4,USA_p11,Argentina_p7,Argentina_p3,Argentina_p8,Argentina_p6
142,USA,Argentina,0.9877342968,2,1,USA_p3,USA_p10,USA_p5,USA_p9,Argentina_p11,Argentina_p10,Argentina_p7,Argentina_p1
142,USA,Argentina,3.679957659,7,3,USA_p11,USA_p6,USA_p10,USA_p5,Argentina_p10,Argentina_p6,Argentina_p5,Argentina_p12
142,USA,Argentina,1.267527248,0,2,USA_p3,USA_p5,USA_p6,USA_p10,Argentina_p4,Argentina_p12,Argentina_p8,Argentina_p1
142,USA,Argentina,3.050635984,10,5,USA_p9,USA_p1,USA_p8,USA_p6,Argentina_p2,Argentina_p8,Argentina_p7,Argentina_p4
142,USA,Argentina,2.213987666,4,3,USA_p4,USA_p5,USA_p1,USA_p12,Argentina_p12,Argentina_p6,Argentina_p1,Argentina_p9
142,USA,Argentina,4.360334186,11,2,USA_p6,USA_p5,USA_p8,USA_p1,Argentina_p2,Argentina_p11,Argentina_p9,Argentina_p10
142,USA,Argentina,1.613918298,1,0,USA_p9,USA_p4,USA_p3,USA_p8,Argentina_p12,Argentina_p8,Argentina_p10,Argentina_p2
142,USA,Argentina,1.030568661,1,2,USA_p10,USA_p6,USA_p5,USA_p11,Argentina_p3,Argentina_p1,Argentina_p10,Argentina_p11
142,USA,Argentina,4.333940472,8,5,USA_p2,USA_p4,USA_p6,USA_p11,Argentina_p8,Argentina_p2,Argentina_p4,Argentina_p7
143,USA,Chile,2.276736834,4,2,USA_p7,USA_p2,USA_p12,USA_p6,Chile_p10,Chile_p7,Chile_p8,Chile_p2
143,USA,Chile,2.59609767,8,5,USA_p4,USA_p2,USA_p11,USA_p6,Chile_p8,Chile_p5,Chile_p12,Chile_p2
143,USA,Chile,2.994922772,7,2,USA_p2,USA_p9,USA_p5,USA_p10,Chile_p8,Chile_p4,Chile_p1,Chile_p7
143,USA,Chile,2.224001629,6,3,USA_p2,USA_p12,USA_p4,USA_p7,Chile_p7,Chile_p2,Chile_p8,Chile_p1
143,USA,Chile,1.897238666,4,4,USA_p11,USA_p7,USA_p4,USA_p2,Chile_p12,Chile_p6,Chile_p4,Chile_p9
143,USA,Chile,2.777936077,3,6,USA_p2,USA_p1,USA_p5,USA_p4,Chile_p2,Chile_p3,Chile_p10,Chile_p6
143,USA,Chile,2.908482526,10,0,USA_p5,USA_p6,USA_p8,USA_p1,Chile_p7,Chile_p4,Chile_p8,Chile_p10
143,USA,Chile,4.948440443,8,2,USA_p10,USA_p7,USA_p5,USA_p12,Chile_p3,Chile_p2,Chile_p6,Chile_p10
143,USA,Chile,3.471458742,9,5,USA_p3,USA_p9,USA_p8,USA_p4,Chile_p4,Chile_p1,Chile_p5,Chile_p7
143,USA,Chile,4.331186171,11,10,USA_p10,USA_p4,USA_p3,USA_p2,Chile_p11,Chile_p4,Chile_p1,Chile_p6
143,USA,Chile,1.573498469,3,1,USA_p12,USA_p10,USA_p6,USA_p3,Chile_p7,Chile_p1,Chile_p12,Chile_p4
144,Japan,USA,2.273754968,2,4,Japan_p4,Japan_p12,Japan_p9,Japan_p3,USA_p7,USA_p12,USA_p10,USA_p5
144,Japan,USA,2.158932093,3,2,Japan_p3,Japan_p6,Japan_p8,Japan_p10,USA_p4,USA_p11,USA_p9,USA_p2
144,Japan,USA,4.456698289,15,1,Japan_p12,Japan_p4,Japan_p6,Japan_p8,USA_p3,USA_p4,USA_p11,USA_p6
144,Japan,USA,3.132928913,6,4,Japan_p4,Japan_p7,Japan_p11,Japan_p8,USA_p7,USA_p10,USA_p5,USA_p2
144,Japan,USA,5.420080723,9,7,Japan_p1,Japan_p10,Japan_p8,Japan_p2,USA_p12,USA_p2,USA_p4,USA_p7
144,Japan,USA,1.899555018,0,3,Japan_p9,Japan_p3,Japan_p4,Japan_p7,USA_p7,USA_p2,USA_p1,USA_p4
144,Japan,USA,0.9680747775,3,1,Japan_p7,Japan_p12,Japan_p1,Japan_p3,USA_p4,USA_p1,USA_p2,USA_p9
144,Japan,USA,3.396738224,5,6,Japan_p10,Japan_p2,Japan_p3,Japan_p5,USA_p2,USA_p4,USA_p12,USA_p5
144,Japan,USA,4.764158811,4,12,Japan_p2,Japan_p5,Japan_p10,Japan_p3,USA_p9,USA_p3,USA_p10,USA_p5
144,Japan,USA,0.9978768512,0,2,Japan_p9,Japan_p3,Japan_p4,Japan_p12,USA_p9,USA_p7,USA_p11,USA_p10
144,Japan,USA,2.531201333,3,2,Japan_p7,Japan_p3,Japan_p8,Japan_p2,USA_p2,USA_p7,USA_p5,USA_p6
145,Japan,Great.Britain,2.674918422,5,2,Japan_p5,Japan_p7,Japan_p4,Japan_p11,Great.Britain_p11,Great.Britain_p6,Great.Britain_p4,Great.Britain_p12
145,Japan,Great.Britain,1.359900488,3,1,Japan_p12,Japan_p4,Japan_p6,Japan_p10,Great.Britain_p6,Great.Britain_p9,Great.Britain_p3,Great.Britain_p12
145,Japan,Great.Britain,1.192463954,0,3,Japan_p5,Japan_p12,Japan_p10,Japan_p1,Great.Britain_p8,Great.Britain_p11,Great.Britain_p1,Great.Britain_p12
145,Japan,Great.Britain,4.813820812,8,5,Japan_p1,Japan_p8,Japan_p12,Japan_p2,Great.Britain_p5,Great.Britain_p9,Great.Britain_p4,Great.Britain_p11
145,Japan,Great.Britain,2.441612247,2,2,Japan_p9,Japan_p10,Japan_p7,Japan_p4,Great.Britain_p9,Great.Britain_p10,Great.Britain_p2,Great.Britain_p5
145,Japan,Great.Britain,2.238061347,9,2,Japan_p2,Japan_p12,Japan_p1,Japan_p8,Great.Britain_p12,Great.Britain_p1,Great.Britain_p2,Great.Britain_p11
145,Japan,Great.Britain,7.487705019,8,11,Japan_p11,Japan_p3,Japan_p12,Japan_p4,Great.Britain_p7,Great.Britain_p5,Great.Britain_p4,Great.Britain_p11
145,Japan,Great.Britain,2.110051656,1,3,Japan_p1,Japan_p5,Japan_p11,Japan_p10,Great.Britain_p6,Great.Britain_p8,Great.Britain_p3,Great.Britain_p12
145,Japan,Great.Britain,5.606326925,11,5,Japan_p4,Japan_p12,Japan_p2,Japan_p1,Great.Britain_p8,Great.Britain_p11,Great.Britain_p12,Great.Britain_p9
145,Japan,Great.Britain,2.07513913,1,5,Japan_p8,Japan_p9,Japan_p4,Japan_p7,Great.Britain_p8,Great.Britain_p3,Great.Britain_p11,Great.Britain_p12
146,Japan,Canada,3.564289238,8,4,Japan_p12,Japan_p9,Japan_p10,Japan_p4,Canada_p12,Canada_p3,Canada_p7,Canada_p4
146,Japan,Canada,8,11,15,Japan_p6,Japan_p10,Japan_p3,Japan_p8,Canada_p9,Canada_p10,Canada_p12,Canada_p1
146,Japan,Canada,4.763049852,10,5,Japan_p8,Japan_p10,Japan_p1,Japan_p6,Canada_p5,Canada_p4,Canada_p10,Canada_p6
146,Japan,Canada,0.5928612618,0,0,Japan_p8,Japan_p3,Japan_p2,Japan_p7,Canada_p9,Canada_p3,Canada_p4,Canada_p12
146,Japan,Canada,1.383028459,1,2,Japan_p7,Japan_p12,Japan_p8,Japan_p5,Canada_p6,Canada_p4,Canada_p9,Canada_p11
146,Japan,Canada,1.240060252,2,4,Japan_p4,Japan_p11,Japan_p10,Japan_p5,Canada_p3,Canada_p12,Canada_p8,Canada_p10
146,Japan,Canada,8,17,8,Japan_p11,Japan_p7,Japan_p4,Japan_p3,Canada_p10,Canada_p9,Canada_p12,Canada_p8
146,Japan,Canada,0.9016200751,1,1,Japan_p7,Japan_p5,Japan_p4,Japan_p6,Canada_p12,Canada_p3,Canada_p5,Canada_p6
146,Japan,Canada,2.917172663,1,5,Japan_p5,Japan_p10,Japan_p4,Japan_p9,Canada_p12,Canada_p7,Canada_p11,Canada_p6
146,Japan,Canada,0.6379181986,1,1,Japan_p4,Japan_p10,Japan_p9,Japan_p12,Canada_p12,Canada_p10,Canada_p3,Canada_p8
147,Japan,France,2.750044222,3,7,Japan_p7,Japan_p1,Japan_p3,Japan_p6,France_p10,France_p3,France_p1,France_p8
147,Japan,France,1.725777723,2,2,Japan_p4,Japan_p12,Japan_p8,Japan_p11,France_p7,France_p4,France_p5,France_p1
147,Japan,France,4.251546852,7,7,Japan_p4,Japan_p12,Japan_p6,Japan_p7,France_p7,France_p2,France_p5,France_p12
147,Japan,France,4.865889466,8,3,Japan_p8,Japan_p1,Japan_p11,Japan_p7,France_p4,France_p10,France_p12,France_p7
147,Japan,France,2.221865839,8,2,Japan_p3,Japan_p1,Japan_p8,Japan_p9,France_p11,France_p1,France_p5,France_p3
147,Japan,France,4.917037295,4,5,Japan_p1,Japan_p3,Japan_p2,Japan_p7,France_p4,France_p11,France_p8,France_p6
147,Japan,France,2.060283864,3,2,Japan_p6,Japan_p10,Japan_p3,Japan_p5,France_p4,France_p5,France_p3,France_p9
147,Japan,France,2.831978088,4,5,Japan_p1,Japan_p8,Japan_p5,Japan_p6,France_p6,France_p3,France_p10,France_p2
147,Japan,France,3.093818718,7,9,Japan_p10,Japan_p6,Japan_p7,Japan_p3,France_p9,France_p4,France_p5,France_p3
147,Japan,France,2.792564879,1,4,Japan_p3,Japan_p1,Japan_p11,Japan_p5,France_p11,France_p8,France_p3,France_p4
147,Japan,France,0.4891930555,1,2,Japan_p1,Japan_p4,Japan_p9,Japan_p6,France_p1,France_p12,France_p10,France_p8
147,Japan,France,3,6,6,Japan_p7,Japan_p10,Japan_p8,Japan_p5,France_p12,France_p11,France_p4,France_p3
147,Japan,France,3,3,6,Japan_p10,Japan_p1,Japan_p3,Japan_p2,France_p4,France_p10,France_p1,France_p12
148,Japan,Denmark,4.605125634,8,4,Japan_p7,Japan_p8,Japan_p9,Japan_p1,Denmark_p1,Denmark_p9,Denmark_p11,Denmark_p3
148,Japan,Denmark,0.9730638779,3,0,Japan_p7,Japan_p8,Japan_p4,Japan_p11,Denmark_p6,Denmark_p8,Denmark_p4,Denmark_p12
148,Japan,Denmark,2.522955957,9,4,Japan_p1,Japan_p2,Japan_p5,Japan_p3,Denmark_p3,Denmark_p11,Denmark_p6,Denmark_p4
148,Japan,Denmark,2.820520423,5,2,Japan_p12,Japan_p8,Japan_p4,Japan_p11,Denmark_p11,Denmark_p12,Denmark_p4,Denmark_p6
148,Japan,Denmark,4.538422214,9,2,Japan_p7,Japan_p3,Japan_p1,Japan_p6,Denmark_p3,Denmark_p11,Denmark_p9,Denmark_p7
148,Japan,Denmark,5.045303072,12,9,Japan_p4,Japan_p9,Japan_p2,Japan_p1,Denmark_p4,Denmark_p6,Denmark_p3,Denmark_p11
148,Japan,Denmark,0.5542785316,1,0,Japan_p4,Japan_p2,Japan_p7,Japan_p12,Denmark_p8,Denmark_p6,Denmark_p2,Denmark_p4
148,Japan,Denmark,0.9314677157,4,3,Japan_p9,Japan_p1,Japan_p12,Japan_p4,Denmark_p11,Denmark_p4,Denmark_p6,Denmark_p10
148,Japan,Denmark,0.6924409877,1,1,Japan_p5,Japan_p10,Japan_p12,Japan_p3,Denmark_p6,Denmark_p2,Denmark_p3,Denmark_p4
148,Japan,Denmark,2.235902946,7,4,Japan_p4,Japan_p6,Japan_p5,Japan_p3,Denmark_p10,Denmark_p7,Denmark_p11,Denmark_p1
148,Japan,Denmark,2.070201996,4,4,Japan_p8,Japan_p2,Japan_p5,Japan_p10,Denmark_p2,Denmark_p10,Denmark_p11,Denmark_p7
148,Japan,Denmark,1.335767785,0,2,Japan_p3,Japan_p7,Japan_p6,Japan_p4,Denmark_p11,Denmark_p9,Denmark_p5,Denmark_p6
148,Japan,Denmark,2.810756328,10,2,Japan_p10,Japan_p1,Japan_p5,Japan_p12,Denmark_p1,Denmark_p11,Denmark_p4,Denmark_p12
148,Japan,Denmark,0.8637925329,3,1,Japan_p7,Japan_p10,Japan_p6,Japan_p4,Denmark_p9,Denmark_p5,Denmark_p1,Denmark_p2
149,Japan,Sweden,2.160279949,6,3,Japan_p7,Japan_p8,Japan_p3,Japan_p6,Sweden_p10,Sweden_p12,Sweden_p11,Sweden_p5
149,Japan,Sweden,3.560261704,14,6,Japan_p10,Japan_p1,Japan_p7,Japan_p2,Sweden_p5,Sweden_p6,Sweden_p8,Sweden_p3
149,Japan,Sweden,1.815226751,6,0,Japan_p1,Japan_p7,Japan_p10,Japan_p9,Sweden_p4,Sweden_p5,Sweden_p1,Sweden_p7
149,Japan,Sweden,3.17695455,5,4,Japan_p7,Japan_p1,Japan_p6,Japan_p10,Sweden_p11,Sweden_p10,Sweden_p12,Sweden_p7
149,Japan,Sweden,4.906809444,15,3,Japan_p12,Japan_p1,Japan_p6,Japan_p8,Sweden_p6,Sweden_p3,Sweden_p7,Sweden_p10
149,Japan,Sweden,1.365500132,4,4,Japan_p4,Japan_p1,Japan_p2,Japan_p9,Sweden_p7,Sweden_p3,Sweden_p10,Sweden_p1
149,Japan,Sweden,1.720711417,7,4,Japan_p9,Japan_p7,Japan_p1,Japan_p10,Sweden_p3,Sweden_p1,Sweden_p12,Sweden_p7
149,Japan,Sweden,1.079864619,1,1,Japan_p2,Japan_p10,Japan_p3,Japan_p1,Sweden_p6,Sweden_p7,Sweden_p1,Sweden_p12
149,Japan,Sweden,3.473542961,3,5,Japan_p1,Japan_p9,Japan_p3,Japan_p8,Sweden_p4,Sweden_p5,Sweden_p12,Sweden_p6
149,Japan,Sweden,3.221053401,7,2,Japan_p1,Japan_p12,Japan_p5,Japan_p8,Sweden_p5,Sweden_p6,Sweden_p10,Sweden_p8
