CreditPolicy,Purpose,IntRate,Installment,Dti,Fico,DaysWithCrLine,RevolBal,RevolUtil,InqLast6mths,Delinq2yrs,PubRec,NotFullyPaid,AnnualInc
1,debt_consolidation,0.1146,59.33,18.42,682,4470.041667,4170,59.2,0,1,0,0,59999.99992774572
1,debt_consolidation,0.1872,876.36,19.8,667,3271.0,23555,60.3,1,0,1,1,59999.99992774572
1,debt_consolidation,0.102,161.81,11.09,717,3600.0,836,9.2,3,0,0,0,63000.0002914588
1,small_business,0.1146,164.79,13.09,717,1260.041667,2042,13.9,1,0,0,0,50252.00019476126
1,educational,0.102,77.67,0.86,757,1772.0,185,1.7,1,0,0,0,14000.000005636459
1,small_business,0.1209,332.58,15.01,687,5130.041667,25853,41.7,0,0,0,0,99999.99950297715
1,all_other,0.1146,197.75,4.34,687,2280.041667,3430,25.2,1,0,0,0,29000.00002991027
1,debt_consolidation,0.1146,494.36,11.58,707,4350.0,20133,76.8,0,0,0,0,74999.99981111639
1,home_improvement,0.1367,217.72,16.35,662,9030.0,6713,59.9,0,1,0,0,52999.99986568429
1,debt_consolidation,0.162,211.54,14.91,662,4621.0,3234,98.0,3,0,0,0,65100.00011739736
1,debt_consolidation,0.1272,201.36,3.08,677,5400.0,4901,58.7,1,2,0,0,44447.08013353128
1,educational,0.1493,346.32,12.85,667,4052.041667,18810,59.5,0,0,0,0,55008.00009997284
1,debt_consolidation,0.1051,173.11,21.12,722,7350.041667,30067,61.8,1,0,0,0,84996.0003789442
1,credit_card,0.0907,458.39,1.5,792,4470.041667,4658,10.7,0,0,0,0,85000.00038484143
1,all_other,0.0938,351.75,0.0,747,7920.0,3425,6.0,0,1,0,0,82000.00030779601
1,home_improvement,0.1588,491.37,20.67,662,6000.041667,69937,97.8,1,0,0,0,119999.99978829804
1,small_business,0.1114,177.97,24.77,712,3750.041667,12216,56.6,1,0,0,0,79999.99970751854
1,debt_consolidation,0.1304,674.27,8.87,692,4380.0,5432,50.8,0,0,0,0,53003.99992661458
1,debt_consolidation,0.1367,340.18,10.51,712,3990.0,89156,99.2,2,0,0,0,250000.00078890388
1,all_other,0.1209,199.55,18.06,682,3030.041667,23958,87.1,0,0,0,0,82656.000339256
1,home_improvement,0.0737,93.14,8.95,772,7410.041667,4975,21.0,0,0,0,0,55500.000014733865
1,small_business,0.1336,846.7,16.62,712,7890.041667,46663,47.4,1,0,0,1,127999.99962857537
1,debt_consolidation,0.1493,83.12,21.55,672,5460.0,4332,98.5,0,0,1,1,41759.99989323975
1,small_business,0.1146,381.48,0.26,807,6570.0,495,4.9,1,0,0,0,69999.9999277953
1,debt_consolidation,0.1083,212.28,24.43,717,3900.0,28473,26.6,1,0,0,0,40871.99995869335
1,debt_consolidation,0.1399,273.39,11.98,677,5160.041667,6372,95.7,1,0,0,0,74999.99981111639
1,small_business,0.1146,121.95,22.97,697,4290.0,47039,89.5,0,0,0,1,76000.00005559642
1,debt_consolidation,0.1557,419.35,12.5,667,1860.0416670000002,12376,97.4,1,0,0,0,46000.00020832334
1,home_improvement,0.1051,382.78,3.91,742,4110.041667,20892,33.2,1,0,0,0,119999.99978829804
1,debt_consolidation,0.1379,170.38,3.02,667,3289.0,4339,13.7,1,3,0,0,119999.99978829804
1,small_business,0.1083,374.76,8.42,742,7320.0,94699,54.2,3,0,0,0,115000.00030528053
1,credit_card,0.1083,146.97,8.66,712,4710.0,13103,53.5,0,0,1,0,59999.99992774572
1,credit_card,0.102,330.09,14.37,732,2610.041667,14869,46.9,0,0,0,0,43999.99987238248
1,credit_card,0.1083,391.9,17.82,722,10290.04167,28631,54.9,0,0,0,0,110004.00024753368
1,debt_consolidation,0.1209,432.35,11.16,717,3450.041667,12941,96.6,0,0,0,0,49999.99977948582
1,small_business,0.0768,93.57,11.9,752,3210.0,5263,48.7,0,0,0,0,74999.99981111639
1,debt_consolidation,0.1588,526.47,17.14,672,10170.0,13853,73.3,1,0,0,0,59999.99992774572
1,small_business,0.102,194.17,3.56,722,8100.041667,3567,66.1,2,0,0,0,62676.999801468126
1,debt_consolidation,0.0938,175.88,5.36,737,3570.0,2707,56.4,0,0,0,0,56000.00001583201
1,debt_consolidation,0.1241,334.11,10.35,682,3180.0,7198,29.1,2,3,0,0,69999.9999277953
1,debt_consolidation,0.102,323.62,16.22,747,7890.041667,21626,64.0,0,0,0,0,34559.99989915422
1,educational,0.1114,82.02,20.15,692,5250.041667,51489,77.9,2,0,0,1,69507.99980244813
1,credit_card,0.1241,668.21,10.92,702,5370.0,25717,33.9,3,0,0,0,109999.99947479916
1,debt_consolidation,0.1715,535.92,19.83,667,3690.041667,52639,79.2,3,0,0,0,73999.99983821329
1,debt_consolidation,0.0938,191.87,14.72,727,3900.0,73534,31.6,2,0,0,0,121999.99954672201
1,debt_consolidation,0.1083,39.19,6.59,697,2310.041667,1262,42.1,0,0,0,0,39999.99987615706
1,all_other,0.1178,49.67,5.43,687,2970.041667,1434,13.7,0,1,0,0,39999.99987615706
1,debt_consolidation,0.1178,165.55,1.84,702,5430.0,5104,44.4,1,0,0,0,74999.99981111639
1,home_improvement,0.1114,656.11,2.82,727,6690.041667,13417,31.3,1,1,0,0,119999.99978829804
1,home_improvement,0.1051,390.09,2.92,827,8763.0,84236,4.6,0,0,0,0,149999.99953824104
1,small_business,0.1221,832.88,11.97,742,6388.041667,2796,6.1,4,0,0,0,139999.99977719807
1,credit_card,0.1367,204.11,22.78,692,8490.041667,19270,97.3,1,0,1,0,44782.3998176624
1,home_improvement,0.1525,347.88,1.28,702,1290.041667,4980,55.3,1,0,0,0,59999.99992774572
1,debt_consolidation,0.1557,270.83,23.12,662,1200.041667,7333,71.9,3,0,0,0,29999.999980671204
1,debt_consolidation,0.1272,167.8,7.19,682,1860.0416670000002,5091,57.2,0,0,0,0,27199.99993787277
1,all_other,0.1241,668.21,1.96,787,8641.0,507,0.3,7,0,0,0,38000.000049076116
1,debt_consolidation,0.08,156.69,9.23,772,5190.041667,5783,25.4,2,0,0,0,19500.00000873914
1,debt_consolidation,0.1114,328.06,7.92,717,6060.041667,111055,87.2,1,0,0,0,119999.99978829804
1,credit_card,0.1178,99.33,5.29,687,3750.041667,10870,80.5,0,1,0,0,67999.99971723938
1,credit_card,0.1209,323.43,16.52,687,2940.041667,4121,71.0,0,1,0,0,59999.99992774572
1,debt_consolidation,0.1209,399.09,4.29,697,1710.0,9273,19.7,1,0,0,0,67999.99971723938
1,credit_card,0.0768,155.95,8.47,782,4950.041667,14020,38.5,0,0,0,0,49999.99977948582
1,all_other,0.0938,230.24,0.0,782,4500.041667,0,0.0,3,0,0,0,45000.00005613948
1,small_business,0.1304,674.27,13.95,722,1139.041667,1175,22.2,1,0,0,0,95999.99995680261
1,major_purchase,0.1083,483.35,5.52,722,2581.041667,3943,12.2,2,0,0,0,49999.99977948582
1,all_other,0.1209,399.09,21.03,702,3750.041667,18273,85.4,1,0,0,0,65004.000296034734
1,major_purchase,0.0938,159.89,1.66,732,3287.0,2221,34.2,3,0,0,0,33996.00001296893
1,debt_consolidation,0.1209,359.18,5.53,697,1650.041667,14922,43.8,1,0,0,1,39288.00008961275
1,debt_consolidation,0.1336,677.36,18.19,682,3360.041667,26282,68.6,1,0,0,0,51995.999920554816
1,all_other,0.1304,202.28,11.06,672,8192.041667,42125,50.7,3,0,0,0,130000.00007309657
1,debt_consolidation,0.1304,536.05,3.52,712,3270.0,16122,97.7,0,0,0,0,72000.00014413026
1,credit_card,0.0938,431.69,10.6,752,6964.041667,18640,44.9,0,0,0,0,99999.99950297715
1,all_other,0.08,78.35,23.88,747,4380.0,634,14.4,2,0,0,0,42108.00019490888
1,debt_consolidation,0.14300000000000002,293.47,18.14,692,4440.041667,7987,42.5,3,0,0,1,78999.99988551649
1,credit_card,0.1241,160.38,13.81,672,2880.0,5034,45.4,3,1,1,1,63000.0002914588
1,small_business,0.1178,297.99,13.63,687,8100.041667,51664,18.0,2,0,0,1,90000.00006188375
1,credit_card,0.1272,167.8,17.03,672,2670.041667,7837,41.2,2,1,0,0,44400.00007013795
1,all_other,0.0907,305.6,3.67,807,5490.0,1631,1.3,1,0,0,0,51995.999920554816
1,debt_consolidation,0.1588,526.47,11.13,697,4921.041667,9935,16.5,0,0,0,0,100295.99971958638
1,debt_consolidation,0.08,159.82,7.85,747,4080.041667,2839,35.0,0,0,0,0,56000.00001583201
1,credit_card,0.1051,117.03,19.87,707,6840.0,9423,31.3,0,0,0,0,52000.000126694686
1,credit_card,0.1272,588.13,15.72,692,4800.041667,37008,56.2,0,1,0,0,151799.9994013514
1,debt_consolidation,0.0938,204.66,19.03,732,4114.041667,13871,38.6,1,0,0,0,36000.00009222308
1,all_other,0.1367,102.06,2.57,677,3120.041667,1864,44.4,0,2,0,0,45326.999981508845
1,debt_consolidation,0.1568,490.03,18.92,672,1680.0,20619,59.4,0,0,0,0,54999.99976819655
1,credit_card,0.0938,399.72,3.67,772,4410.0,6495,0.0,1,0,0,0,80400.00038856851
1,credit_card,0.1083,594.39,18.83,722,3660.0,21526,55.5,3,0,0,0,45000.00005613948
1,debt_consolidation,0.1304,107.89,17.18,682,4590.041667,4548,81.2,0,1,0,0,37439.999977853164
1,all_other,0.1178,529.75,7.77,712,3690.041667,4923,29.0,2,0,0,0,111996.00052036182
1,small_business,0.0988,322.11,11.78,732,5667.041667,7875,25.8,3,0,0,0,69999.9999277953
1,credit_card,0.1083,45.73,21.84,697,3630.0,5032,47.5,0,0,0,0,10000.000000238182
1,debt_consolidation,0.1557,681.43,14.57,662,6030.041667,15563,50.9,1,1,0,0,48500.00014910965
1,debt_consolidation,0.1083,293.93,12.3,742,4500.041667,11679,51.2,2,0,0,0,28000.00002359446
1,educational,0.1126,197.18,2.34,712,2640.041667,647,17.5,1,0,0,1,38004.00013960234
1,all_other,0.102,233.01,11.36,732,2490.0,737,73.7,2,0,0,0,73200.0000037037
1,debt_consolidation,0.14300000000000002,411.89,4.95,687,4830.041667,12379,91.7,0,1,0,0,65000.000072944706
1,home_improvement,0.1083,326.59,2.88,762,3450.041667,3123,10.4,0,0,0,0,59999.99992774572
1,small_business,0.1272,536.95,21.82,692,9750.0,22252,80.2,2,1,0,0,59999.99992774572
1,credit_card,0.102,323.62,13.32,737,1740.0,14411,20.9,0,0,0,0,91000.00040959213
1,all_other,0.1146,229.06,13.56,707,5940.041667,32024,63.8,1,0,0,0,101999.99976882646
1,debt_consolidation,0.1209,332.58,19.01,692,4500.041667,16390,89.6,0,0,1,0,74499.99967461004
1,debt_consolidation,0.1209,399.09,11.25,747,7290.0,13816,23.7,6,0,0,0,74999.99981111639
1,debt_consolidation,0.1272,687.13,9.48,692,3840.041667,14066,24.3,3,0,0,0,57995.999905287594
1,small_business,0.0907,222.83,0.73,742,2370.041667,2240,5.1,2,0,0,0,56000.00001583201
1,small_business,0.1178,662.19,0.22,807,3510.041667,106,0.5,0,0,0,0,82725.9999205058
1,debt_consolidation,0.0938,447.68,21.76,762,5280.041667,19291,34.1,0,0,0,0,29999.999980671204
1,educational,0.1178,165.55,14.77,692,1800.0,7443,23.0,3,0,0,0,28000.00002359446
1,debt_consolidation,0.1336,677.36,18.56,682,3570.0,18661,76.5,0,0,0,0,77004.00018954415
1,credit_card,0.102,388.34,6.88,767,2760.041667,0,0.0,0,0,0,1,74999.99981111639
1,debt_consolidation,0.1146,230.7,8.74,692,1890.0416670000002,20248,27.7,0,0,0,1,50003.99993947247
1,small_business,0.1525,869.7,6.82,682,4980.041667,0,0.0,0,0,0,0,149999.99953824104
1,debt_consolidation,0.1715,571.64,19.13,667,4290.0,55188,98.3,3,0,0,1,63175.25003094701
1,small_business,0.0938,207.85,14.34,747,1979.0416670000002,178,0.5,2,0,0,0,49999.99977948582
1,home_improvement,0.0938,255.82,14.84,782,3900.0,9589,12.6,0,0,0,0,52739.00006396951
1,all_other,0.1221,199.89,6.27,687,3575.0,3289,32.6,1,0,0,1,18000.000002190576
1,debt_consolidation,0.1209,399.09,23.61,692,11040.04167,24417,77.5,2,0,0,0,109487.99965048385
1,home_improvement,0.08,225.62,7.29,752,2913.0,16405,21.1,0,0,0,0,121722.00060503329
1,all_other,0.1253,66.94,19.2,697,3270.0,5396,89.9,3,0,0,0,39999.99987615706
1,credit_card,0.1062,423.28,1.38,782,4370.0,3153,23.7,0,0,0,0,55727.99985478493
1,credit_card,0.1746,897.06,3.94,662,4530.041667,31852,80.6,3,1,0,1,113000.00026052409
1,debt_consolidation,0.1209,282.69,10.1,682,4350.0,8787,44.4,1,2,0,0,42999.999798944955
1,all_other,0.1367,170.09,9.03,667,11700.0,1026,51.3,0,1,0,0,63000.0002914588
1,small_business,0.1083,458.85,6.24,747,3600.0,60936,24.7,2,0,0,1,180000.00002297742
1,credit_card,0.0938,383.73,10.55,767,14580.0,2887,60.1,3,0,0,0,90000.00006188375
1,home_improvement,0.0932,319.47,0.45,772,6244.041667,755,1.6,0,0,0,0,114000.00029906387
1,all_other,0.1304,94.4,11.62,667,4350.0,6219,57.1,3,0,0,0,67000.00010900217
1,debt_consolidation,0.1241,668.21,7.66,707,6900.0,15565,81.5,0,0,0,0,87000.00020560528
1,debt_consolidation,0.1178,827.74,10.2,717,8460.041667,29601,55.1,2,0,0,1,130000.00007309657
1,debt_consolidation,0.1178,551.28,11.47,707,3630.0,17565,53.9,0,0,0,0,74999.99981111639
1,credit_card,0.1304,236.0,13.77,672,2970.041667,21159,76.1,0,0,0,0,57960.00020664949
1,debt_consolidation,0.1146,202.69,9.63,707,3420.041667,6949,81.8,1,0,0,0,19199.999999695236
1,all_other,0.0907,41.39,0.75,732,3690.041667,542,60.2,0,0,0,0,48000.000005278656
1,all_other,0.1051,130.03,5.07,712,4470.041667,11840,56.1,0,0,0,1,130068.00005153948
1,debt_consolidation,0.0938,207.85,13.42,742,6810.041667,29258,1.6,0,0,0,0,74999.99981111639
1,all_other,0.1272,590.65,12.14,687,8880.041667,18734,62.0,2,0,1,0,65000.000072944706
1,credit_card,0.08,62.68,13.38,742,3330.041667,7713,32.4,1,0,0,0,33996.00001296893
1,all_other,0.1189,59.7,22.28,687,6751.041667,2842,47.4,0,0,0,1,24449.16003704972
1,debt_consolidation,0.1442,515.74,20.01,692,7290.0,77179,82.5,1,0,0,0,243999.99895681746
1,debt_consolidation,0.1411,718.81,5.19,682,2130.0,15005,64.1,2,0,1,0,65000.000072944706
1,debt_consolidation,0.1253,234.27,19.45,707,3818.041667,18310,56.7,0,0,0,0,52000.000126694686
1,home_improvement,0.1221,273.19,9.1,707,6240.041667,11136,42.7,1,0,1,0,74999.99981111639
1,debt_consolidation,0.1505,520.37,10.63,677,4470.041667,14761,77.3,0,1,0,0,50003.99993947247
1,debt_consolidation,0.1316,594.36,13.39,697,4350.0,31834,71.5,2,0,0,0,76596.00037960541
1,credit_card,0.1221,399.78,23.69,712,6360.041667,147,0.5,3,0,0,0,46499.9999267417
1,major_purchase,0.0768,77.98,17.59,787,5768.0,406,1.2,0,0,0,0,43999.99987238248
1,credit_card,0.0938,306.98,14.54,742,7362.041667,3865,34.2,0,0,0,0,48000.000005278656
1,credit_card,0.16,377.95,21.93,667,1230.041667,15977,83.6,0,0,0,0,36000.00009222308
1,small_business,0.1411,171.15,13.77,687,3030.041667,6557,52.9,2,0,0,0,33279.9998357584
1,all_other,0.0932,89.46,23.86,742,5010.0,0,0.0,0,1,0,0,33999.99987765788
1,educational,0.1189,49.75,24.63,687,2250.041667,3206,80.1,2,0,0,0,28500.000106682877
1,all_other,0.1221,266.52,13.29,697,2250.041667,93265,76.4,1,0,0,0,149999.99953824104
1,credit_card,0.0932,319.47,16.64,752,3900.0,20738,40.6,0,0,0,0,37499.99992655619
1,small_business,0.1158,305.38,14.47,722,4710.0,42053,66.6,0,0,0,0,149999.99953824104
1,major_purchase,0.0963,192.57,1.76,772,2310.041667,1292,4.3,1,0,0,0,28000.00002359446
1,educational,0.0932,402.53,8.55,777,5430.0,2340,5.5,1,0,0,0,103000.00028718731
1,educational,0.1221,69.97,19.68,752,1121.0,603,6.2,0,0,0,0,10000.000000238182
1,all_other,0.0932,127.79,6.76,737,3330.041667,5287,18.4,0,0,0,0,54999.99976819655
1,debt_consolidation,0.1284,134.48,17.68,707,4170.041667,51973,95.0,3,0,0,0,130999.99971398916
1,credit_card,0.1189,248.73,16.89,717,8100.041667,555,23.1,0,0,0,0,22880.000103103343
1,credit_card,0.1158,226.97,19.37,757,8670.0,32255,31.6,0,0,0,0,130000.00007309657
1,debt_consolidation,0.1379,340.76,21.63,682,7380.041667,15615,87.7,3,0,1,1,39999.99987615706
1,debt_consolidation,0.1316,709.18,15.02,702,8880.041667,18071,65.5,2,0,1,0,114000.00029906387
1,debt_consolidation,0.1158,184.88,7.85,712,6090.0,8854,68.1,0,0,0,0,63000.0002914588
1,debt_consolidation,0.1158,247.61,14.52,742,4710.0,45953,57.8,2,0,0,0,78000.00033760519
1,debt_consolidation,0.1442,34.39,7.39,692,4830.041667,6519,98.8,1,0,0,0,49999.99977948582
1,small_business,0.1095,294.43,12.78,722,2640.041667,19457,63.6,0,0,0,0,87999.99969548982
1,debt_consolidation,0.0932,235.61,14.24,737,2282.041667,14429,28.2,0,0,0,0,45000.00005613948
1,debt_consolidation,0.1442,84.24,21.6,702,7170.041667,14052,98.3,2,0,0,1,15999.999996449305
1,small_business,0.1568,420.02,22.68,712,3000.041667,27844,89.8,2,0,0,0,94999.99994464558
1,debt_consolidation,0.0963,160.48,14.88,722,2880.0,5930,21.4,1,0,0,0,48000.000005278656
1,all_other,0.1158,215.42,3.06,712,3300.0,19349,86.4,0,1,0,0,29003.999985745017
1,educational,0.1253,334.67,18.5,707,4080.041667,10160,29.8,3,0,0,0,33279.9998357584
1,home_improvement,0.1253,100.4,10.55,717,1141.041667,2255,21.3,0,0,0,0,39000.00019064045
1,credit_card,0.0963,102.71,11.27,712,7590.0,7572,17.1,2,0,0,0,38000.000049076116
1,major_purchase,0.1284,268.95,20.23,702,1320.041667,2259,23.1,3,0,0,0,28000.00002359446
1,credit_card,0.1347,805.67,24.5,712,6420.041667,81833,84.6,0,0,0,0,119999.99978829804
1,credit_card,0.1221,168.24,7.75,727,7380.041667,17088,85.4,1,0,0,0,65999.99993343485
1,debt_consolidation,0.1695,712.54,13.61,672,4830.041667,16473,94.1,2,2,0,0,149999.99953824104
1,home_improvement,0.1505,416.3,11.85,662,4410.0,28218,85.0,2,0,0,0,127000.00057902752
1,small_business,0.1221,185.74,9.59,742,9600.041667,4,0.0,1,0,1,0,174999.99949151115
1,credit_card,0.0963,288.85,7.47,737,6150.0,16912,30.7,0,0,0,0,149999.99953824104
1,debt_consolidation,0.1221,169.91,11.64,707,1710.0,12142,38.2,0,0,0,0,69999.9999277953
1,debt_consolidation,0.1505,693.83,16.74,682,1440.0,13596,49.3,1,0,0,0,78999.99988551649
1,debt_consolidation,0.1442,446.98,16.46,702,3150.041667,24400,32.4,1,0,0,0,93999.99988229875
1,all_other,0.1221,79.96,7.52,712,1140.041667,8960,35.3,0,0,0,0,33999.99987765788
1,debt_consolidation,0.1221,45.81,21.09,692,3780.041667,1361,11.1,1,0,1,0,59999.99992774572
1,small_business,0.08,62.68,0.71,787,5490.0,3520,6.8,1,0,0,0,99999.99950297715
1,small_business,0.1568,350.02,7.03,667,2250.041667,31590,80.8,0,0,0,1,63000.0002914588
1,small_business,0.1126,200.47,15.02,762,7470.041667,141165,59.5,1,0,0,1,163899.999224438
1,debt_consolidation,0.1442,240.68,15.25,677,3870.041667,23951,97.4,0,0,0,1,45000.00005613948
1,debt_consolidation,0.1284,645.47,20.21,727,9210.041667,8776,25.2,2,0,0,1,101999.99976882646
1,debt_consolidation,0.1411,513.44,15.99,707,3360.041667,40868,66.6,0,0,0,1,73700.00013432353
1,debt_consolidation,0.0788,350.34,19.15,737,6030.041667,10485,36.2,0,0,0,1,24999.999903741576
1,debt_consolidation,0.1284,67.24,11.97,672,7313.0,11260,69.9,1,0,1,0,69999.9999277953
1,debt_consolidation,0.0963,32.1,6.16,727,8310.0,100,0.5,0,1,1,0,59999.99992774572
1,debt_consolidation,0.08,313.37,23.01,797,5250.041667,10538,13.9,0,0,0,0,39999.99987615706
1,all_other,0.0932,159.74,0.36,757,3210.0,49,0.5,2,3,0,0,50003.99993947247
1,small_business,0.1221,333.15,10.76,792,5850.0,0,0.0,7,0,0,1,65999.99993343485
1,credit_card,0.1189,232.15,7.52,752,3330.041667,9856,13.3,7,0,0,0,52000.000126694686
1,debt_consolidation,0.16,316.42,15.75,662,2640.041667,13072,90.2,0,0,0,0,39996.00007616279
1,credit_card,0.1568,280.02,22.49,662,4710.0,45496,62.7,2,0,0,0,178364.00088415385
1,credit_card,0.1505,277.53,12.07,667,3509.041667,9229,93.2,1,0,0,0,79999.99970751854
1,small_business,0.1253,836.66,13.74,727,9214.041667,40110,2.9,0,0,0,0,115000.00030528053
1,debt_consolidation,0.1221,266.52,21.87,697,2940.0,6569,22.3,2,0,0,0,45000.00005613948
1,all_other,0.1221,159.92,3.99,702,5040.0,468,7.2,1,1,0,0,68004.00027489802
1,home_improvement,0.1126,328.64,6.15,732,7680.0,1101,3.3,2,0,0,0,39999.99987615706
1,all_other,0.1158,264.11,9.48,707,2550.0,14058,22.7,0,0,0,0,29999.999980671204
1,debt_consolidation,0.1474,345.37,18.71,672,4740.0,18540,62.4,2,0,0,1,50999.99991297042
1,small_business,0.1316,253.28,21.5,702,1560.041667,1478,12.2,0,0,0,1,36000.00009222308
1,debt_consolidation,0.1411,342.29,21.32,682,3090.041667,7168,23.3,1,0,0,1,59999.99992774572
1,small_business,0.1126,326.99,10.07,717,3630.0,61676,28.5,2,0,0,1,180000.00002297742
1,debt_consolidation,0.1158,396.17,3.53,712,9330.041667,9826,42.7,1,0,1,0,74706.83976138379
1,educational,0.0932,319.47,7.81,752,2610.041667,2001,12.1,1,0,0,0,85000.00038484143
1,debt_consolidation,0.0963,239.91,15.51,727,3134.041667,15689,37.9,2,0,0,0,34358.999929020305
1,small_business,0.0963,327.37,15.46,747,6660.041667,15303,48.9,1,0,0,0,49999.99977948582
1,all_other,0.1316,101.32,14.08,672,3810.041667,2490,49.8,1,1,0,0,59999.99992774572
1,all_other,0.1221,49.98,21.15,692,1650.041667,1888,82.1,0,0,0,0,24000.000016078007
1,all_other,0.1095,235.54,11.93,792,5100.0,4931,8.5,6,0,0,0,71604.00019260887
1,educational,0.1695,97.98,0.0,687,1238.041667,0,42.5,0,0,0,0,4199.999998859871
1,all_other,0.1347,339.23,20.83,692,1470.0,10634,57.5,2,0,0,0,49999.99977948582
1,credit_card,0.1126,328.64,4.16,727,7222.0,44331,86.8,3,0,0,0,174999.99949151115
1,debt_consolidation,0.1126,328.64,17.73,747,5430.0,2895,19.6,0,0,0,0,39874.999996525046
1,small_business,0.1284,840.45,5.52,762,8630.041667,1900,38.0,4,0,0,0,104000.00019515492
1,credit_card,0.1474,345.37,16.33,727,4350.0,13592,25.7,1,1,0,0,46000.00020832334
1,debt_consolidation,0.0963,320.95,22.97,742,4470.041667,11488,22.3,0,0,0,0,27995.999949343215
1,debt_consolidation,0.1126,328.64,12.2,762,3690.0,5264,28.8,2,0,0,0,59999.99992774572
1,major_purchase,0.1158,280.62,20.75,717,2716.041667,12496,57.3,0,0,0,0,27995.999949343215
1,home_improvement,0.1095,261.71,7.1,732,3180.0,18831,48.5,1,0,0,0,68999.99975302159
1,debt_consolidation,0.1442,550.13,18.12,677,2400.041667,17085,81.4,0,0,0,0,68999.99975302159
1,credit_card,0.1095,40.9,5.18,707,4110.041667,26652,80.5,2,0,0,0,130000.00007309657
1,debt_consolidation,0.1347,135.7,8.55,672,4620.041667,3469,56.9,1,0,1,1,39996.00007616279
1,small_business,0.0932,255.58,1.08,757,4232.041667,3416,8.6,1,0,0,0,69996.00024207147
1,credit_card,0.06,194.7,17.12,742,2430.041667,7005,40.0,0,0,0,0,33999.99987765788
1,all_other,0.1253,368.13,1.62,692,2880.0,4526,20.6,0,0,1,0,80003.99980750556
1,debt_consolidation,0.1284,487.46,14.24,722,3540.041667,8511,71.5,2,0,0,0,45503.9998560748
1,debt_consolidation,0.0963,481.42,9.62,797,11820.04167,4002,12.4,0,0,0,0,65000.000072944706
1,all_other,0.0932,306.69,8.52,797,4050.0,1309,3.3,0,0,0,0,61999.999750311785
1,debt_consolidation,0.1287,260.66,20.14,692,1942.0,11307,82.8,0,0,0,0,26400.000022851636
1,major_purchase,0.1505,55.51,14.15,667,3450.041667,9603,96.0,1,0,0,0,24000.000016078007
1,debt_consolidation,0.1126,394.36,21.41,727,3900.041667,17102,73.1,1,0,0,0,54995.99976367537
1,credit_card,0.1095,37.63,7.75,712,6240.0,6907,54.3,0,0,1,0,76999.9999356417
1,debt_consolidation,0.1189,165.82,1.62,732,5612.041667,3005,50.1,0,1,0,0,65000.000072944706
1,debt_consolidation,0.1158,495.21,10.51,727,10500.0,37281,69.4,1,0,0,0,102210.99968787249
1,all_other,0.1347,254.42,21.3,692,2252.041667,14629,93.8,1,0,0,0,32003.999872943656
1,debt_consolidation,0.1316,337.71,21.34,687,3690.0,18049,66.8,2,0,0,0,45996.00022222711
1,all_other,0.1347,94.99,16.71,672,3000.041667,2275,49.5,1,0,0,0,52581.999745660665
1,debt_consolidation,0.1367,416.72,13.28,692,1132.0,12558,61.3,0,0,0,1,29999.999980671204
1,debt_consolidation,0.1114,262.43,19.06,762,10710.0,2477,18.2,5,0,0,0,52000.000126694686
